ID_compra,unidade,cidade,data,horario,categoria_produto,valor_unitario,quantidade,valor_total,metodo_pagamento,ID_cliente,programa_cashback,idade,avaliacao_compra,mes
5599,Oswaldo Cruz,São Caetano do Sul,2022-12-17,14:23,Casa e limpeza,180.9,2,361.8,Dinheiro,9177,Não,57,9,12
5602,Oswaldo Cruz,São Caetano do Sul,2022-12-17,19:46,Alimentos e bebidas,87.9,3,263.70000000000005,PIX,3903,Sim,34,10,12
5588,Oswaldo Cruz,São Caetano do Sul,2022-12-17,11:12,Eletrônicos,1718.9,4,6875.6,Dinheiro,6038,Não,58,9,12
5579,Parque das nações,Santo André,2022-12-17,16:49,Livros,64.9,5,324.5,Carteira digital,1847,Não,24,9,12
5591,Paulicéia,São Bernardo do Campo,2022-12-17,13:44,Ferramentas e construção,244.9,4,979.6,PIX,8611,Sim,37,9,12
5581,Parque das nações,Santo André,2022-12-17,16:53,Ferramentas e construção,185.9,4,743.6,Cartão,9387,Sim,38,9,12
5606,Oswaldo Cruz,São Caetano do Sul,2022-12-17,10:49,Ferramentas e construção,191.9,1,191.9,Cartão,2374,Sim,34,10,12
5573,Paulicéia,São Bernardo do Campo,2022-12-17,14:26,Beleza e cuidados pessoais,186.0,5,930.0,Cartão,2703,Sim,32,10,12
5604,Paulicéia,São Bernardo do Campo,2022-12-17,17:21,Casa e limpeza,56.9,5,284.5,Carteira digital,8551,Não,31,10,12
5571,Oswaldo Cruz,São Caetano do Sul,2022-12-17,12:20,Eletrônicos,2795.9,5,13979.5,Cartão,6216,Não,43,9,12
5595,Parque das nações,Santo André,2022-12-17,12:49,Eletrônicos,6251.9,1,6251.9,Carteira digital,7061,Sim,26,9,12
5578,Paulicéia,São Bernardo do Campo,2022-12-17,16:34,Papelaria e escritório,29.9,5,149.5,Dinheiro,6030,Sim,30,9,12
5572,Oswaldo Cruz,São Caetano do Sul,2022-12-17,16:41,Eletrônicos,5606.9,2,11213.8,Dinheiro,1582,Não,30,10,12
5582,Paulicéia,São Bernardo do Campo,2022-12-17,13:39,Casa e limpeza,50.9,4,203.6,PIX,7763,Não,44,9,12
5587,Parque das nações,Santo André,2022-12-17,9:00,Beleza e cuidados pessoais,97.0,5,485.0,Cartão,8208,Sim,37,9,12
5570,Oswaldo Cruz,São Caetano do Sul,2022-12-17,16:22,Ferramentas e construção,346.9,4,1387.6,PIX,2860,Sim,39,10,12
5575,Parque das nações,Santo André,2022-12-17,14:46,Papelaria e escritório,23.9,4,95.6,Cartão,6345,Não,28,9,12
5585,Parque das nações,Santo André,2022-12-17,17:03,Alimentos e bebidas,25.0,2,50.0,PIX,4158,Não,27,9,12
5577,Oswaldo Cruz,São Caetano do Sul,2022-12-17,17:27,Eletrônicos,7312.9,2,14625.8,Carteira digital,8108,Sim,25,3,12
5608,Oswaldo Cruz,São Caetano do Sul,2022-12-17,12:09,Alimentos e bebidas,21.9,3,65.69999999999999,Cartão,6937,Não,36,9,12
5580,Parque das nações,Santo André,2022-12-17,13:09,Casa e limpeza,187.9,3,563.7,PIX,6729,Não,46,10,12
5590,Oswaldo Cruz,São Caetano do Sul,2022-12-17,13:31,Beleza e cuidados pessoais,133.9,4,535.6,Dinheiro,2269,Não,43,10,12
5574,Parque das nações,Santo André,2022-12-17,18:53,Casa e limpeza,130.9,5,654.5,Carteira digital,4310,Não,53,9,12
5576,Paulicéia,São Bernardo do Campo,2022-12-17,13:39,Beleza e cuidados pessoais,240.9,3,722.7,Cartão,7310,Sim,36,9,12
5605,Parque das nações,Santo André,2022-12-17,19:47,Beleza e cuidados pessoais,49.9,5,249.5,PIX,8532,Sim,39,9,12
5583,Parque das nações,Santo André,2022-12-17,15:00,Eletrônicos,7697.9,1,7697.9,Cartão,8871,Sim,35,9,12
5584,Parque das nações,Santo André,2022-12-17,9:04,Alimentos e bebidas,7.9,3,23.700000000000003,PIX,9919,Sim,36,9,12
5600,Parque das nações,Santo André,2022-12-17,18:10,Ferramentas e construção,36.9,3,110.69999999999999,Cartão,4232,Sim,40,9,12
5586,Parque das nações,Santo André,2022-12-17,18:00,Casa e limpeza,65.0,3,195.0,Carteira digital,9617,Sim,27,7,12
5593,Paulicéia,São Bernardo do Campo,2022-12-17,14:10,Eletrônicos,6359.0,1,6359.0,PIX,1913,Sim,40,7,12
5597,Paulicéia,São Bernardo do Campo,2022-12-17,12:31,Papelaria e escritório,32.9,5,164.5,PIX,3111,Não,50,9,12
5596,Parque das nações,Santo André,2022-12-17,15:31,Ferramentas e construção,104.9,4,419.6,PIX,9600,Não,54,9,12
5598,Paulicéia,São Bernardo do Campo,2022-12-17,11:55,Eletrônicos,6628.9,5,33144.5,PIX,1397,Sim,39,10,12
5607,Oswaldo Cruz,São Caetano do Sul,2022-12-17,13:03,Alimentos e bebidas,12.9,1,12.9,Cartão,7227,Não,45,9,12
5601,Parque das nações,Santo André,2022-12-17,18:13,Eletrônicos,3190.9,1,3190.9,Cartão,5058,Sim,18,10,12
5589,Paulicéia,São Bernardo do Campo,2022-12-17,18:30,Eletrônicos,1130.9,5,5654.5,Cartão,9047,Sim,20,10,12
5603,Parque das nações,Santo André,2022-12-17,12:19,Alimentos e bebidas,18.9,2,37.8,Cartão,2660,Não,46,1,12
5594,Parque das nações,Santo André,2022-12-17,19:33,Casa e limpeza,30.9,3,92.69999999999999,Dinheiro,3541,Sim,36,9,12
5592,Paulicéia,São Bernardo do Campo,2022-12-17,14:31,Alimentos e bebidas,31.9,2,63.8,Cartão,9351,Sim,28,10,12
5624,Parque das nações,Santo André,2022-12-19,17:23,Eletrônicos,7803.9,2,15607.8,Cartão,6246,Não,44,10,12
5614,Parque das nações,Santo André,2022-12-19,17:19,Alimentos e bebidas,44.9,1,44.9,Cartão,6554,Não,36,9,12
5618,Oswaldo Cruz,São Caetano do Sul,2022-12-19,17:15,Casa e limpeza,173.9,1,173.9,PIX,6949,Sim,32,10,12
5629,Parque das nações,Santo André,2022-12-19,19:44,Alimentos e bebidas,99.9,2,199.8,Cartão,8363,Não,53,10,12
5623,Oswaldo Cruz,São Caetano do Sul,2022-12-19,13:47,Alimentos e bebidas,28.9,2,57.8,Cartão,6064,Sim,37,4,12
5630,Oswaldo Cruz,São Caetano do Sul,2022-12-19,16:36,Papelaria e escritório,23.9,3,71.69999999999999,PIX,9389,Não,46,9,12
5641,Paulicéia,São Bernardo do Campo,2022-12-19,11:10,Alimentos e bebidas,39.9,2,79.8,Carteira digital,2625,Sim,29,9,12
5612,Parque das nações,Santo André,2022-12-19,18:53,Casa e limpeza,14.9,4,59.6,Cartão,6967,Não,39,9,12
5622,Paulicéia,São Bernardo do Campo,2022-12-19,18:45,Papelaria e escritório,31.9,4,127.6,Cartão,2617,Sim,36,9,12
5635,Parque das nações,Santo André,2022-12-19,13:12,Casa e limpeza,64.9,5,324.5,Cartão,2763,Não,35,10,12
5642,Paulicéia,São Bernardo do Campo,2022-12-19,13:21,Alimentos e bebidas,9.9,4,39.6,Cartão,2708,Sim,34,7,12
5638,Parque das nações,Santo André,2022-12-19,12:05,Eletrônicos,7154.9,5,35774.5,PIX,1401,Sim,32,9,12
5621,Oswaldo Cruz,São Caetano do Sul,2022-12-19,14:43,Casa e limpeza,142.0,5,710.0,PIX,1741,Sim,37,10,12
5634,Paulicéia,São Bernardo do Campo,2022-12-19,19:16,Alimentos e bebidas,25.9,2,51.8,Cartão,4619,Não,45,10,12
5646,Oswaldo Cruz,São Caetano do Sul,2022-12-19,13:09,Alimentos e bebidas,50.9,1,50.9,PIX,5026,Não,44,9,12
5613,Paulicéia,São Bernardo do Campo,2022-12-19,13:24,Casa e limpeza,65.9,1,65.9,Dinheiro,3480,Não,30,10,12
5631,Parque das nações,Santo André,2022-12-19,16:38,Beleza e cuidados pessoais,92.9,4,371.6,PIX,8250,Sim,40,10,12
5616,Parque das nações,Santo André,2022-12-19,13:11,Eletrônicos,2866.9,2,5733.8,PIX,2021,Sim,36,10,12
5615,Paulicéia,São Bernardo do Campo,2022-12-19,16:19,Beleza e cuidados pessoais,51.9,3,155.7,PIX,9844,Não,44,9,12
5626,Parque das nações,Santo André,2022-12-19,18:29,Eletrônicos,7103.0,1,7103.0,Cartão,3599,Não,27,5,12
5645,Paulicéia,São Bernardo do Campo,2022-12-19,15:58,Eletrônicos,2719.9,5,13599.5,Carteira digital,5074,Não,29,10,12
5639,Oswaldo Cruz,São Caetano do Sul,2022-12-19,10:32,Eletrônicos,5634.9,4,22539.6,PIX,3640,Sim,37,10,12
5637,Paulicéia,São Bernardo do Campo,2022-12-19,15:04,Beleza e cuidados pessoais,104.9,4,419.6,Cartão,1038,Não,45,10,12
5643,Paulicéia,São Bernardo do Campo,2022-12-19,14:52,Beleza e cuidados pessoais,135.9,5,679.5,Carteira digital,8051,Sim,24,10,12
5636,Oswaldo Cruz,São Caetano do Sul,2022-12-19,18:58,Ferramentas e construção,311.9,1,311.9,Cartão,4211,Não,41,9,12
5640,Oswaldo Cruz,São Caetano do Sul,2022-12-19,16:32,Beleza e cuidados pessoais,231.9,1,231.9,Carteira digital,4144,Sim,29,10,12
5633,Parque das nações,Santo André,2022-12-19,11:38,Papelaria e escritório,31.9,1,31.9,PIX,1591,Sim,40,9,12
5610,Paulicéia,São Bernardo do Campo,2022-12-19,11:02,Eletrônicos,4254.9,4,17019.6,Cartão,3791,Sim,34,9,12
5620,Parque das nações,Santo André,2022-12-19,16:26,Papelaria e escritório,43.9,2,87.8,PIX,1951,Não,46,10,12
5647,Oswaldo Cruz,São Caetano do Sul,2022-12-19,12:36,Casa e limpeza,162.9,3,488.70000000000005,Cartão,5198,Não,22,7,12
5644,Parque das nações,Santo André,2022-12-19,13:30,Ferramentas e construção,178.9,2,357.8,Cartão,3229,Sim,32,10,12
5619,Parque das nações,Santo André,2022-12-19,14:09,Alimentos e bebidas,34.9,2,69.8,Cartão,9687,Sim,28,9,12
5627,Oswaldo Cruz,São Caetano do Sul,2022-12-19,13:22,Casa e limpeza,115.9,4,463.6,Cartão,3220,Não,46,9,12
5625,Parque das nações,Santo André,2022-12-19,18:59,Alimentos e bebidas,95.9,2,191.8,PIX,5325,Sim,34,10,12
5628,Paulicéia,São Bernardo do Campo,2022-12-19,12:14,Ferramentas e construção,122.9,4,491.6,PIX,5645,Sim,34,9,12
5611,Parque das nações,Santo André,2022-12-19,13:05,Beleza e cuidados pessoais,154.9,2,309.8,Cartão,5838,Sim,31,8,12
5632,Parque das nações,Santo André,2022-12-19,10:41,Eletrônicos,215.9,5,1079.5,Dinheiro,5821,Não,21,9,12
5617,Oswaldo Cruz,São Caetano do Sul,2022-12-19,14:15,Papelaria e escritório,5.9,4,23.6,Dinheiro,5454,Não,22,9,12
5609,Oswaldo Cruz,São Caetano do Sul,2022-12-19,18:27,Alimentos e bebidas,47.9,1,47.9,Cartão,7264,Sim,28,10,12
5693,Paulicéia,São Bernardo do Campo,2022-12-20,14:22,Eletrônicos,5442.9,4,21771.6,PIX,6346,Sim,35,9,12
5651,Paulicéia,São Bernardo do Campo,2022-12-20,11:13,Alimentos e bebidas,7.9,4,31.6,PIX,2947,Não,44,9,12
5701,Parque das nações,Santo André,2022-12-20,12:11,Alimentos e bebidas,9.0,5,45.0,PIX,2634,Não,38,9,12
5652,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:34,Ferramentas e construção,221.9,1,221.9,Carteira digital,9333,Sim,29,9,12
5664,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:42,Eletrônicos,7602.0,4,30408.0,Cartão,3682,Não,33,10,12
5697,Oswaldo Cruz,São Caetano do Sul,2022-12-20,13:42,Alimentos e bebidas,49.9,3,149.7,Dinheiro,3700,Não,61,10,12
5665,Parque das nações,Santo André,2022-12-20,18:22,Beleza e cuidados pessoais,74.9,4,299.6,Cartão,4273,Não,41,9,12
5659,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:06,Papelaria e escritório,10.9,4,43.6,PIX,5830,Não,53,9,12
5674,Paulicéia,São Bernardo do Campo,2022-12-20,17:25,Alimentos e bebidas,22.0,1,22.0,Cartão,9513,Sim,40,9,12
5655,Parque das nações,Santo André,2022-12-20,12:45,Alimentos e bebidas,30.9,3,92.69999999999999,Cartão,6647,Não,45,9,12
5687,Paulicéia,São Bernardo do Campo,2022-12-20,15:28,Eletrônicos,2475.9,3,7427.700000000001,Cartão,2881,Não,37,9,12
5706,Paulicéia,São Bernardo do Campo,2022-12-20,13:22,Casa e limpeza,20.9,5,104.5,PIX,6664,Não,35,10,12
5682,Parque das nações,Santo André,2022-12-20,12:02,Papelaria e escritório,41.9,4,167.6,Cartão,8735,Não,18,10,12
5648,Parque das nações,Santo André,2022-12-20,16:52,Ferramentas e construção,206.9,5,1034.5,Cartão,4357,Não,43,10,12
5685,Paulicéia,São Bernardo do Campo,2022-12-20,12:13,Eletrônicos,1236.9,1,1236.9,PIX,8367,Sim,35,10,12
5705,Parque das nações,Santo André,2022-12-20,19:34,Eletrônicos,5458.9,5,27294.5,Carteira digital,5814,Não,52,10,12
5686,Paulicéia,São Bernardo do Campo,2022-12-20,9:05,Eletrônicos,2735.9,4,10943.6,PIX,6237,Sim,31,9,12
5703,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:51,Eletrônicos,1712.9,1,1712.9,Cartão,1176,Não,45,9,12
5690,Paulicéia,São Bernardo do Campo,2022-12-20,18:34,Ferramentas e construção,40.0,1,40.0,Cartão,9733,Sim,38,10,12
5699,Oswaldo Cruz,São Caetano do Sul,2022-12-20,12:55,Alimentos e bebidas,43.9,1,43.9,PIX,4953,Não,35,3,12
5657,Paulicéia,São Bernardo do Campo,2022-12-20,13:35,Beleza e cuidados pessoais,197.9,2,395.8,Cartão,4865,Não,32,10,12
5661,Paulicéia,São Bernardo do Campo,2022-12-20,13:37,Eletrônicos,7464.9,4,29859.6,Cartão,4825,Não,43,10,12
5671,Oswaldo Cruz,São Caetano do Sul,2022-12-20,18:02,Eletrônicos,2464.9,2,4929.8,Cartão,4787,Não,45,10,12
5675,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:56,Eletrônicos,2175.9,3,6527.700000000001,PIX,9341,Sim,40,10,12
5679,Paulicéia,São Bernardo do Campo,2022-12-20,15:13,Papelaria e escritório,19.9,5,99.5,Dinheiro,4723,Não,30,9,12
5658,Oswaldo Cruz,São Caetano do Sul,2022-12-20,13:33,Casa e limpeza,63.9,5,319.5,Cartão,2839,Sim,36,9,12
5695,Oswaldo Cruz,São Caetano do Sul,2022-12-20,12:22,Papelaria e escritório,30.9,1,30.9,Cartão,4539,Sim,25,9,12
5691,Paulicéia,São Bernardo do Campo,2022-12-20,11:38,Eletrônicos,6685.9,3,20057.699999999997,Cartão,9839,Não,43,10,12
5680,Parque das nações,Santo André,2022-12-20,16:24,Livros,121.9,2,243.8,Cartão,4497,Não,35,6,12
5698,Paulicéia,São Bernardo do Campo,2022-12-20,12:59,Casa e limpeza,158.0,1,158.0,Cartão,8368,Não,46,9,12
5688,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:03,Eletrônicos,6327.9,1,6327.9,PIX,5737,Não,36,10,12
5660,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:31,Beleza e cuidados pessoais,114.0,4,456.0,Cartão,3148,Sim,34,10,12
5681,Paulicéia,São Bernardo do Campo,2022-12-20,18:50,Alimentos e bebidas,62.9,5,314.5,PIX,8228,Não,40,9,12
5692,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:06,Beleza e cuidados pessoais,126.9,4,507.6,PIX,8894,Não,21,10,12
5672,Parque das nações,Santo André,2022-12-20,10:20,Casa e limpeza,193.9,4,775.6,Cartão,7059,Não,49,9,12
5678,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:24,Alimentos e bebidas,86.9,2,173.8,Cartão,2190,Não,44,10,12
5689,Parque das nações,Santo André,2022-12-20,10:44,Alimentos e bebidas,36.9,5,184.5,Cartão,1866,Sim,31,8,12
5673,Paulicéia,São Bernardo do Campo,2022-12-20,18:41,Ferramentas e construção,318.9,1,318.9,Cartão,2286,Sim,38,9,12
5653,Parque das nações,Santo André,2022-12-20,16:18,Alimentos e bebidas,69.9,3,209.70000000000002,PIX,7488,Não,36,9,12
5684,Paulicéia,São Bernardo do Campo,2022-12-20,11:57,Eletrônicos,7104.9,2,14209.8,Cartão,7531,Não,45,10,12
5676,Paulicéia,São Bernardo do Campo,2022-12-20,15:07,Eletrônicos,3639.9,2,7279.8,Cartão,8893,Não,43,10,12
5662,Paulicéia,São Bernardo do Campo,2022-12-20,16:12,Livros,77.9,2,155.8,Cartão,8247,Sim,36,9,12
5669,Parque das nações,Santo André,2022-12-20,12:50,Papelaria e escritório,5.9,3,17.700000000000003,Carteira digital,6970,Sim,38,9,12
5683,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:15,Eletrônicos,2820.0,5,14100.0,Dinheiro,8165,Não,30,10,12
5694,Parque das nações,Santo André,2022-12-20,13:24,Alimentos e bebidas,13.9,1,13.9,PIX,6819,Não,42,9,12
5677,Paulicéia,São Bernardo do Campo,2022-12-20,19:30,Beleza e cuidados pessoais,238.9,4,955.6,Cartão,1941,Não,48,10,12
5666,Oswaldo Cruz,São Caetano do Sul,2022-12-20,13:59,Papelaria e escritório,35.9,5,179.5,Dinheiro,1474,Não,58,10,12
5668,Paulicéia,São Bernardo do Campo,2022-12-20,11:40,Eletrônicos,2459.9,3,7379.700000000001,Cartão,2454,Não,41,10,12
5707,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:18,Beleza e cuidados pessoais,88.9,4,355.6,Cartão,7262,Sim,34,10,12
5667,Parque das nações,Santo André,2022-12-20,12:39,Alimentos e bebidas,90.9,3,272.70000000000005,Dinheiro,6717,Não,55,9,12
5654,Oswaldo Cruz,São Caetano do Sul,2022-12-20,19:30,Ferramentas e construção,196.9,2,393.8,Cartão,8293,Não,49,9,12
5649,Oswaldo Cruz,São Caetano do Sul,2022-12-20,13:45,Alimentos e bebidas,83.9,2,167.8,Carteira digital,8295,Não,43,10,12
5656,Oswaldo Cruz,São Caetano do Sul,2022-12-20,13:56,Eletrônicos,3277.9,5,16389.5,Cartão,1824,Não,49,9,12
5700,Oswaldo Cruz,São Caetano do Sul,2022-12-20,15:54,Beleza e cuidados pessoais,69.0,1,69.0,PIX,9234,Não,29,10,12
5704,Paulicéia,São Bernardo do Campo,2022-12-20,11:15,Casa e limpeza,60.9,3,182.7,PIX,7820,Não,41,9,12
5670,Parque das nações,Santo André,2022-12-20,19:11,Casa e limpeza,171.9,4,687.6,Cartão,8199,Não,44,9,12
5696,Oswaldo Cruz,São Caetano do Sul,2022-12-20,16:52,Beleza e cuidados pessoais,63.9,4,255.6,Cartão,2576,Não,40,1,12
5702,Parque das nações,Santo André,2022-12-20,15:07,Beleza e cuidados pessoais,119.9,1,119.9,Dinheiro,2039,Sim,40,9,12
5663,Parque das nações,Santo André,2022-12-20,19:48,Alimentos e bebidas,75.9,1,75.9,Cartão,7377,Não,46,10,12
5650,Oswaldo Cruz,São Caetano do Sul,2022-12-20,18:38,Casa e limpeza,129.9,4,519.6,PIX,2196,Não,45,9,12
5735,Paulicéia,São Bernardo do Campo,2022-12-21,18:15,Alimentos e bebidas,14.9,4,59.6,Cartão,6330,Não,49,6,12
5719,Paulicéia,São Bernardo do Campo,2022-12-21,18:13,Casa e limpeza,79.9,5,399.5,PIX,5145,Sim,35,10,12
5745,Parque das nações,Santo André,2022-12-21,18:28,Casa e limpeza,150.0,3,450.0,Cartão,7398,Sim,29,10,12
5717,Paulicéia,São Bernardo do Campo,2022-12-21,12:16,Ferramentas e construção,348.9,2,697.8,Dinheiro,4327,Não,30,9,12
5721,Paulicéia,São Bernardo do Campo,2022-12-21,17:06,Alimentos e bebidas,27.9,1,27.9,Cartão,3031,Não,33,9,12
5733,Paulicéia,São Bernardo do Campo,2022-12-21,19:14,Livros,116.9,1,116.9,Cartão,8322,Sim,40,8,12
5748,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:29,Beleza e cuidados pessoais,120.9,5,604.5,Cartão,3635,Sim,36,10,12
5746,Parque das nações,Santo André,2022-12-21,19:09,Eletrônicos,7489.9,2,14979.8,Dinheiro,2768,Sim,32,10,12
5744,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:06,Ferramentas e construção,281.9,5,1409.5,Cartão,7040,Sim,37,6,12
5730,Oswaldo Cruz,São Caetano do Sul,2022-12-21,19:54,Papelaria e escritório,30.9,4,123.6,Cartão,2400,Não,56,9,12
5731,Oswaldo Cruz,São Caetano do Sul,2022-12-21,14:19,Eletrônicos,364.9,2,729.8,Cartão,1991,Sim,35,10,12
5718,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:47,Beleza e cuidados pessoais,100.9,4,403.6,Cartão,7005,Não,38,9,12
5715,Paulicéia,São Bernardo do Campo,2022-12-21,11:47,Alimentos e bebidas,73.9,5,369.5,Cartão,2085,Não,48,9,12
5737,Parque das nações,Santo André,2022-12-21,18:52,Alimentos e bebidas,59.9,1,59.9,PIX,4605,Não,47,9,12
5749,Paulicéia,São Bernardo do Campo,2022-12-21,12:13,Eletrônicos,4971.9,1,4971.9,PIX,2813,Não,42,10,12
5708,Paulicéia,São Bernardo do Campo,2022-12-21,19:26,Papelaria e escritório,31.9,3,95.69999999999999,Cartão,4783,Não,21,9,12
5724,Parque das nações,Santo André,2022-12-21,13:41,Livros,73.9,3,221.70000000000002,Cartão,9487,Não,25,10,12
5725,Paulicéia,São Bernardo do Campo,2022-12-21,10:31,Casa e limpeza,13.9,5,69.5,Dinheiro,1967,Não,61,10,12
5739,Parque das nações,Santo André,2022-12-21,9:15,Casa e limpeza,53.9,4,215.6,PIX,6072,Sim,24,9,12
5709,Parque das nações,Santo André,2022-12-21,14:46,Alimentos e bebidas,37.9,2,75.8,PIX,5191,Sim,35,9,12
5710,Oswaldo Cruz,São Caetano do Sul,2022-12-21,18:18,Ferramentas e construção,87.9,5,439.5,Cartão,9588,Não,40,9,12
5747,Parque das nações,Santo André,2022-12-21,16:35,Eletrônicos,2147.9,5,10739.5,Carteira digital,5604,Sim,29,10,12
5734,Parque das nações,Santo André,2022-12-21,13:50,Casa e limpeza,195.9,3,587.7,Cartão,3017,Não,47,10,12
5732,Oswaldo Cruz,São Caetano do Sul,2022-12-21,14:15,Ferramentas e construção,205.9,2,411.8,Carteira digital,2326,Sim,18,10,12
5743,Parque das nações,Santo André,2022-12-21,15:24,Alimentos e bebidas,21.9,2,43.8,Cartão,2548,Sim,38,9,12
5742,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:12,Eletrônicos,2825.9,5,14129.5,Cartão,4020,Sim,32,10,12
5711,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:22,Livros,96.9,4,387.6,Cartão,9562,Sim,40,10,12
5716,Paulicéia,São Bernardo do Campo,2022-12-21,18:35,Casa e limpeza,184.9,3,554.7,PIX,8183,Sim,31,6,12
5741,Paulicéia,São Bernardo do Campo,2022-12-21,15:31,Beleza e cuidados pessoais,236.9,1,236.9,PIX,3082,Sim,34,5,12
5740,Oswaldo Cruz,São Caetano do Sul,2022-12-21,16:56,Beleza e cuidados pessoais,104.9,5,524.5,PIX,1439,Não,41,2,12
5736,Oswaldo Cruz,São Caetano do Sul,2022-12-21,15:32,Alimentos e bebidas,49.9,3,149.7,Cartão,5462,Sim,32,9,12
5713,Paulicéia,São Bernardo do Campo,2022-12-21,18:19,Beleza e cuidados pessoais,239.9,4,959.6,PIX,7140,Sim,40,9,12
5728,Paulicéia,São Bernardo do Campo,2022-12-21,14:26,Casa e limpeza,43.9,2,87.8,PIX,5445,Não,43,10,12
5727,Paulicéia,São Bernardo do Campo,2022-12-21,13:01,Eletrônicos,3152.9,1,3152.9,Carteira digital,2518,Não,47,9,12
5723,Parque das nações,Santo André,2022-12-21,13:09,Casa e limpeza,147.9,2,295.8,Carteira digital,5476,Não,18,9,12
5712,Oswaldo Cruz,São Caetano do Sul,2022-12-21,19:46,Papelaria e escritório,30.9,3,92.69999999999999,Cartão,5267,Não,49,9,12
5722,Oswaldo Cruz,São Caetano do Sul,2022-12-21,12:43,Papelaria e escritório,6.9,2,13.8,Cartão,8933,Sim,31,10,12
5729,Oswaldo Cruz,São Caetano do Sul,2022-12-21,18:44,Eletrônicos,2845.9,2,5691.8,Cartão,4147,Não,50,9,12
5714,Paulicéia,São Bernardo do Campo,2022-12-21,13:30,Casa e limpeza,52.9,3,158.7,Cartão,7303,Não,47,9,12
5738,Parque das nações,Santo André,2022-12-21,11:49,Eletrônicos,7668.9,2,15337.8,Dinheiro,2506,Não,70,9,12
5720,Oswaldo Cruz,São Caetano do Sul,2022-12-21,17:36,Alimentos e bebidas,99.0,1,99.0,Cartão,7079,Sim,34,9,12
5726,Oswaldo Cruz,São Caetano do Sul,2022-12-21,19:27,Livros,113.9,3,341.70000000000005,Carteira digital,9147,Não,42,10,12
5755,Paulicéia,São Bernardo do Campo,2022-12-22,13:37,Alimentos e bebidas,78.9,2,157.8,PIX,2896,Não,46,9,12
5756,Paulicéia,São Bernardo do Campo,2022-12-22,13:02,Casa e limpeza,50.9,3,152.7,PIX,9209,Não,46,9,12
5791,Parque das nações,Santo André,2022-12-22,10:36,Eletrônicos,54.9,3,164.7,Cartão,6051,Não,41,10,12
5776,Paulicéia,São Bernardo do Campo,2022-12-22,16:21,Ferramentas e construção,315.9,1,315.9,Cartão,5140,Não,54,10,12
5794,Parque das nações,Santo André,2022-12-22,19:33,Casa e limpeza,10.9,4,43.6,Carteira digital,5092,Não,47,10,12
5784,Paulicéia,São Bernardo do Campo,2022-12-22,12:54,Alimentos e bebidas,86.9,5,434.5,Cartão,1095,Não,27,10,12
5771,Paulicéia,São Bernardo do Campo,2022-12-22,10:06,Livros,67.9,3,203.70000000000002,Dinheiro,5557,Sim,30,10,12
5774,Paulicéia,São Bernardo do Campo,2022-12-22,15:27,Alimentos e bebidas,38.9,3,116.69999999999999,Dinheiro,3434,Sim,32,9,12
5770,Parque das nações,Santo André,2022-12-22,18:49,Alimentos e bebidas,3.9,3,11.7,Cartão,1699,Não,47,9,12
5753,Oswaldo Cruz,São Caetano do Sul,2022-12-22,16:18,Livros,82.0,3,246.0,Cartão,2413,Não,23,10,12
5797,Parque das nações,Santo André,2022-12-22,15:35,Alimentos e bebidas,62.9,5,314.5,PIX,2091,Sim,40,10,12
5788,Parque das nações,Santo André,2022-12-22,12:24,Alimentos e bebidas,12.9,2,25.8,Cartão,2861,Sim,36,9,12
5759,Oswaldo Cruz,São Caetano do Sul,2022-12-22,18:22,Alimentos e bebidas,18.9,3,56.699999999999996,PIX,3059,Sim,40,10,12
5760,Oswaldo Cruz,São Caetano do Sul,2022-12-22,16:07,Casa e limpeza,153.0,2,306.0,PIX,3164,Sim,26,9,12
5792,Parque das nações,Santo André,2022-12-22,19:41,Beleza e cuidados pessoais,231.0,1,231.0,PIX,7352,Sim,35,9,12
5783,Parque das nações,Santo André,2022-12-22,19:45,Ferramentas e construção,248.9,3,746.7,Cartão,4989,Não,54,10,12
5757,Oswaldo Cruz,São Caetano do Sul,2022-12-22,11:37,Beleza e cuidados pessoais,124.9,3,374.70000000000005,Carteira digital,5767,Não,37,9,12
5781,Oswaldo Cruz,São Caetano do Sul,2022-12-22,17:59,Casa e limpeza,143.0,3,429.0,Cartão,7301,Não,40,9,12
5786,Paulicéia,São Bernardo do Campo,2022-12-22,18:46,Eletrônicos,1631.9,2,3263.8,Cartão,7512,Não,39,10,12
5764,Oswaldo Cruz,São Caetano do Sul,2022-12-22,13:36,Alimentos e bebidas,37.9,3,113.69999999999999,Carteira digital,7493,Sim,29,10,12
